time,keyword,message,asin,brand,title,position,locale
"2018-07-01 02:12:57",nescafe,,,,,1,DE
"2018-07-01 02:12:59",nescafe,,B00UOPA1Z0,Nescafé,,2,DE
"2018-07-01 02:12:59",nescafe,,B00MJ4Q5CC,Nescafé,,3,DE
"2018-07-01 02:12:59",nescafe,,B01LXXNG4O,Nescafé,,4,DE
"2018-07-01 02:13:03",nescafe,,B06XSJ4Q1V,Nescafé,,5,DE
"2018-07-01 02:13:03",nescafe,,B004FUUC9U,Nescafé,,6,DE
"2018-07-01 02:13:01",espressobohnen,"Handgeröstet - Bio Kaffee aus fairem Handel",,VOLLMER,,1,DE
"2018-07-01 02:13:03",espressobohnen,,B06XGJ8D8P,C°858,,2,DE
"2018-07-01 02:13:03",espressobohnen,,B074W6KDN7,"Coffee Circle",,3,DE
"2018-07-01 02:13:03",espressobohnen,,B077H8JL4N,VOLLMER,,4,DE
"2018-07-01 02:13:03",espressobohnen,,B0798WJ52Q,Rösttrommel,,5,DE
"2018-07-01 02:13:03",espressobohnen,,B07146LCB5,C°858,,6,DE
"2018-07-01 02:13:03",espressobohnen,,B0798XP1QT,Rösttrommel,,7,DE
"2018-07-01 02:13:01","lavazza kapseln","Nespresso®* kompatible Kapseln ohne Alu & Plastik",,"My-TeaCup® Teekapseln",,1,DE
"2018-07-01 02:12:31","lavazza kapseln",,B01L24MORY,"Café Royal",,2,DE
"2018-07-01 02:13:07","lavazza kapseln",,B071K8W9DD,"Il Caffè italiano",,3,DE
"2018-07-01 02:13:07","lavazza kapseln",,B0756KRXX5,"BaristaItaliano DE",,4,DE
"2018-07-01 02:13:07","lavazza kapseln",,B074P62TQR,"Café Royal",,5,DE
"2018-07-01 02:13:07","lavazza kapseln",,B01L24MPAA,"Café Royal",,6,DE
"2018-07-01 02:13:07","lavazza kapseln",,B074P2HJH4,"Café Royal",,7,DE
"2018-07-01 02:13:05","lavazza pads senseo","Senseo Kaffeevielfalt - Jetzt entdecken & genie�?en",,Senseo,,1,DE
"2018-07-01 02:12:31","lavazza pads senseo",,B01L24MORY,"Café Royal",,2,DE
"2018-07-01 02:13:07","lavazza pads senseo",,B0784BNZF5,My-TeaCup,,3,DE
"2018-07-01 02:13:07","lavazza pads senseo",,B007JTAKM8,Melitta,,4,DE
"2018-07-01 02:12:55","lavazza pads senseo",,B00J2UR2Y6,Jacobs,,5,DE
"2018-07-01 02:12:43","lavazza pads senseo",,B00ZCKICJ4,Dallmayr,,6,DE
"2018-07-01 02:12:43","lavazza pads senseo",,B00ZCKICOY,Dallmayr,,7,DE
"2018-07-01 02:13:05","lavazza espresso","Lavazza Nespresso kompatible Kapseln",,Lavazza,,1,DE
"2018-07-01 02:12:27","lavazza espresso",,B077BCJYKW,Lavazza,,2,DE
"2018-07-01 02:13:07","lavazza espresso",,B01L24MPAA,"Café Royal",,3,DE
"2018-07-01 02:12:31","lavazza espresso",,B01L24MORY,"Café Royal",,4,DE
"2018-07-01 02:13:11","lavazza espresso",,B06XXNPXQH,"Café Royal",,5,DE
"2018-07-01 02:13:11","lavazza espresso",,B07C9JJ749,Nescafé,,6,DE
"2018-07-01 02:13:11","lavazza espresso",,B008CYEUZW,Schu�?mli,,7,DE
"2018-07-01 02:13:09","lavazza a modo mio","Lavazza Nespresso kompatible Kapseln",,Lavazza,,1,DE
"2018-07-01 02:13:11","lavazza a modo mio",,B01NBJ8KSF,,,2,DE
"2018-07-01 02:13:11","lavazza a modo mio",,B01E90G2TE,BIespresso,,3,DE
"2018-07-01 02:13:11","lavazza a modo mio",,B018VMA2FG,BIespresso,,4,DE
"2018-07-01 02:13:11","lavazza a modo mio",,B00LWYHBQ4,"Universitea of Tea",,5,DE
"2018-07-01 02:13:11","lavazza a modo mio",,B01N6G1J5T,BIespresso,,6,DE
"2018-07-01 02:13:11","lavazza a modo mio",,B01N9GS7J2,BIespresso,,7,DE
"2018-07-01 02:13:13","lavazza kaffeebohnen","Kaffeebohnen - Für Geschmack in deinem Becher",,"Melitta Kaffee",,1,DE
"2018-07-01 02:12:27","lavazza kaffeebohnen",,B077BCJYKW,Lavazza,,2,DE
"2018-07-01 02:13:11","lavazza kaffeebohnen",,B06XXNPXQH,"Café Royal",,3,DE
"2018-07-01 02:13:15","lavazza kaffeebohnen",,B079848YTP,O'ccaffe,,4,DE
"2018-07-01 02:13:11","lavazza kaffeebohnen",,B008CYEUZW,Schu�?mli,,5,DE
"2018-07-01 02:13:15","lavazza kaffeebohnen",,B017BXBTLW,"Schwiizer Schüümli",,6,DE
"2018-07-01 02:13:15","lavazza kaffeebohnen",,B006G0EV6C,"Schwiizer Schüümli",,7,DE
"2018-07-01 02:13:13","kaffee instant",,,,,1,DE
"2018-07-01 02:13:15","kaffee instant",,B077MM3B9M,"Beluja Coffee",,2,DE
"2018-07-01 02:13:15","kaffee instant",,B079Y77QFJ,"BlackLine 2.0",,3,DE
"2018-07-01 02:12:35","kaffee instant",,B00CBAHZ0U,Jacobs,,4,DE
"2018-07-01 02:13:15","kaffee instant",,B0018CVP9Y,Jacobs,,5,DE
"2018-07-01 02:13:15","kaffee instant",,B074NCHFR6,Nescafé,,6,DE
"2018-07-01 02:12:59","kaffee instant",,B00G7NS1S2,Jacobs,,7,DE
"2018-07-01 02:13:13","löslicher kaffee",,,,,1,DE
"2018-07-01 02:13:19","löslicher kaffee",,B07BR9L4Y1,Nescafé,,2,DE
"2018-07-01 02:13:19","löslicher kaffee",,B001T6YFJQ,Nescafé,,3,DE
"2018-07-01 02:12:35","löslicher kaffee",,B00CBAHZ0U,Jacobs,,4,DE
"2018-07-01 02:13:19","löslicher kaffee",,B07BRNPKY6,Nescafé,,5,DE
"2018-07-01 02:12:59","löslicher kaffee",,B00G7NS1S2,Jacobs,,6,DE
"2018-07-01 02:13:19","löslicher kaffee",,B07C9JJ1C9,Nescafé,,7,DE
"2018-07-01 02:13:17","lavazza a modo mio kapseln","Lavazza Nespresso kompatible Kapseln",,Lavazza,,1,DE
"2018-07-01 02:13:19","lavazza a modo mio kapseln",,B0758XFWKZ,Myristretto,,2,DE
"2018-07-01 02:13:07","lavazza a modo mio kapseln",,B071K8W9DD,"Il Caffè italiano",,3,DE
"2018-07-01 02:13:19","lavazza a modo mio kapseln",,B072J1N9HM,"Il Caffè italiano",,4,DE
"2018-07-01 02:13:07","lavazza a modo mio kapseln",,B0756KRXX5,"BaristaItaliano DE",,5,DE
"2018-07-01 02:13:19","lavazza a modo mio kapseln",,B0753FXVMB,Myristretto,,6,DE
"2018-07-01 02:13:19","lavazza a modo mio kapseln",,B071LDYG9R,"Il Caffè italiano",,7,DE
"2018-07-01 02:13:17","nespresso kapseln kaffee","Nespresso®* kompatible Kapseln ohne Alu & Plastik",,"My-TeaCup® Teekapseln",,1,DE
"2018-07-01 02:12:55","nespresso kapseln kaffee",,B072XQJ4K3,Jacobs,,2,DE
"2018-07-01 02:12:31","nespresso kapseln kaffee",,B00XZVP3Q2,"Café Royal",,3,DE
"2018-07-01 02:12:55","nespresso kapseln kaffee",,B072XNRDZH,Jacobs,,4,DE
"2018-07-01 02:13:23","nespresso kapseln kaffee",,B01LTHO31E,"Café Royal",,5,DE
"2018-07-01 02:13:23","nespresso kapseln kaffee",,B072XPL12T,Jacobs,,6,DE
"2018-07-01 02:12:55","nespresso kapseln kaffee",,B00J2UR2Y6,Jacobs,,7,DE
"2018-07-01 02:13:21","espresso gemahlen","Kaffeebohnen - Für Geschmack in deinem Becher",,"Melitta Kaffee",,1,DE
"2018-07-01 02:12:31","espresso gemahlen",,B074ZRCM8Z,"Coffee Circle",,2,DE
"2018-07-01 02:13:23","espresso gemahlen",,B0798RZR3D,O'ccaffe,,3,DE
"2018-07-01 02:13:23","espresso gemahlen",,B01N0ZTEN7,Martermühle,,4,DE
"2018-07-01 02:13:23","espresso gemahlen",,B01MT845AR,Martermühle,,5,DE
"2018-07-01 02:13:23","espresso gemahlen",,B0798PPK78,O'ccaffe,,6,DE
"2018-07-01 02:12:35","espresso gemahlen",,B00NPZ0FFW,"Coffee Circle",,7,DE
"2018-07-01 02:13:21","a modo mio",,,,,1,DE
"2018-07-01 02:13:07","a modo mio",,B0756KRXX5,"BaristaItaliano DE",,2,DE
"2018-07-01 02:13:11","a modo mio",,B01NBJ8KSF,,,3,DE
"2018-07-01 02:13:23","a modo mio",,B01AG5Q8MC,BIespresso,,4,DE
"2018-07-01 02:13:11","a modo mio",,B018VMA2FG,BIespresso,,5,DE
"2018-07-01 02:13:07","a modo mio",,B01L24MPAA,"Café Royal",,6,DE
"2018-07-01 02:13:11","a modo mio",,B01N6G1J5T,BIespresso,,7,DE
"2018-07-01 02:13:21",kaffeemaschine,"Hochwertige Kaffeemaschinen von NESPRESSO",,Nespresso,,1,DE
"2018-07-01 02:13:27",kaffeemaschine,,B079J8PCYL,Aicook,,2,DE
"2018-07-01 02:13:27",kaffeemaschine,,B079PLDS3Z,Aicok,,3,DE
"2018-07-01 02:13:27",kaffeemaschine,,B079Z1983W,Aicok,,4,DE
"2018-07-01 02:12:39",kaffeemaschine,,B076D73NQ9,DeLonghi,,5,DE
"2018-07-01 02:12:39",kaffeemaschine,,B071QY4NHW,DeLonghi,,6,DE
"2018-07-01 02:13:27",kaffeemaschine,,B076DTSD9D,DeLonghi,,7,DE
"2018-07-01 02:13:25",nespresso,"Nespresso®* kompatible Kapseln ohne Alu & Plastik",,"My-TeaCup® Teekapseln",,1,DE
"2018-07-01 02:13:27",nespresso,,B016DQ203E,AANDFIT,,2,DE
"2018-07-01 02:13:27",nespresso,,B075WB9ZQT,"DR. ANKIO",,3,DE
"2018-07-01 02:13:27",nespresso,,B01NBEBS9K,Yosoo,,4,DE
"2018-07-01 02:13:27",nespresso,,B077968B2K,RECAPS,,5,DE
"2018-07-01 02:13:27",nespresso,,B0741DLLFK,U-CAP,,6,DE
"2018-07-01 02:13:31",nespresso,,B075ZR2NP3,RECAPS,,7,DE
"2018-07-01 02:13:29",espressomaschine,"Hochwertige Kaffeemaschinen von NESPRESSO",,Nespresso,,1,DE
"2018-07-01 02:13:31",espressomaschine,,B0797T2FYL,Wacaco,,2,DE
"2018-07-01 02:13:31",espressomaschine,,B079P76RN7,Aicook,,3,DE
"2018-07-01 02:13:27",espressomaschine,,B079PLDS3Z,Aicok,,4,DE
"2018-07-01 02:13:27",espressomaschine,,B079J8PCYL,Aicook,,5,DE
"2018-07-01 02:13:31",espressomaschine,,B01CP5GOHA,Philips,,6,DE
"2018-07-01 02:13:31",espressomaschine,,B0764HFT19,Philips,,7,DE
"2018-07-01 02:13:31",espressomaschine,,B079JZ9R6L,Philips,,8,DE
"2018-07-01 02:13:31",espressomaschine,,B07BDFFPJF,Wacaco,,9,DE
"2018-07-01 02:13:31",espressomaschine,,B01MUGL47A,Philips,,10,DE
"2018-07-01 02:12:39",espressomaschine,,B071QY4NHW,DeLonghi,,11,DE
"2018-07-01 02:13:31",espressomaschine,,B077NH2NLH,Wacaco,,12,DE
"2018-07-01 02:13:35",espressomaschine,,B01NBOP6FM,KINGTOP,,13,DE
"2018-07-01 02:13:33",milchschäumer,"Einfach cremigen und hei�?en Milchschaum genie�?en",,Philips,,1,DE
"2018-07-01 02:13:35",milchschäumer,,B071NHS86N,Sedhoom,,2,DE
"2018-07-01 02:13:35",milchschäumer,,B00BCQI5PI,Philips,,3,DE
"2018-07-01 02:13:35",milchschäumer,,B07BQP87FS,kungfuren,,4,DE
"2018-07-01 02:13:35",milchschäumer,,B074Z67WJ2,Aicok,,5,DE
"2018-07-01 02:13:35",milchschäumer,,B0733866DC,Aicok,,6,DE
"2018-07-01 02:13:35",milchschäumer,,B079N19PKF,Xpassion,,7,DE
"2018-07-01 02:13:33",tassimo,"Jetzt die Tassimo Vielfalt entdecken und genie�?en",,Tassimo,,1,DE
"2018-07-01 02:12:43",tassimo,,B0095FMJE6,Tassimo,,2,DE
"2018-07-01 02:13:35",tassimo,,B0093HNCV0,Tassimo,,3,DE
"2018-07-01 02:13:39",tassimo,,B0095FMHXY,Tassimo,,4,DE
"2018-07-01 02:13:39",tassimo,,B0798Z1T76,Exzact,,5,DE
"2018-07-01 02:13:39",tassimo,,B003BZTH28,Tassimo,,6,DE
"2018-07-01 02:13:39",tassimo,,B0095FMJBE,Tassimo,,7,DE
"2018-07-01 02:13:37","dolce gusto","Café Royal. Guter Geschmack für Ihre Maschine.",,"Café Royal",,1,DE
"2018-07-01 02:13:39","dolce gusto",,B01NAG76WF,culiclean,,2,DE
"2018-07-01 02:13:39","dolce gusto",,B01BKLDKMW,"La Compatibile.it",,3,DE
"2018-07-01 02:13:39","dolce gusto",,B074ZFF31Y,DeLonghi,,4,DE
"2018-07-01 02:13:39","dolce gusto",,B010RLCH2U,AmazonBasics,,5,DE
"2018-07-01 02:13:39","dolce gusto",,B074Z3CNYX,DeLonghi,,6,DE
"2018-07-01 02:13:43","dolce gusto",,B01LXYT4UG,"Peak Coffee",,7,DE
"2018-07-01 02:13:41",espressotassen,"Klassiker aus Deutschland - seit 270 Jahren",,"Villeroy & Boch ",,1,DE
"2018-07-01 02:13:43",espressotassen,,B07BDJQQH7,Sweese,,2,DE
"2018-07-01 02:13:43",espressotassen,,B0079GVZY8,"Villeroy & Boch",,3,DE
"2018-07-01 02:13:43",espressotassen,,B0749Q8JF1,WMF,,4,DE
"2018-07-01 02:13:43",espressotassen,,B001VG7EHO,WMF,,5,DE
"2018-07-01 02:13:43",espressotassen,,B012H172Q4,Dimono,,6,DE
"2018-07-01 02:13:43",espressotassen,,B06XCGH9H2,RECAPS,,7,DE
"2018-07-01 02:13:43",espressotassen,,B079YWC675,dekoandmore24,,8,DE
"2018-07-01 02:13:43",espressotassen,,B01LO5B9CW,dekoandmore24,,9,DE
"2018-07-01 02:13:47",espressotassen,,B079FBKCD7,GuangYang,,10,DE
"2018-07-01 02:13:47",espressotassen,,B0000C8Y2Q,"Villeroy & Boch",,11,DE
"2018-07-01 02:13:47",espressotassen,,B073DWQYVJ,Love-KANKEI,,12,DE
"2018-07-01 02:13:47",espressotassen,,B01HPSPQPI,Unbekannt,,13,DE
"2018-07-01 02:13:45",lavazza,"Lavazza Nespresso kompatible Kapseln",,Lavazza,,1,DE
"2018-07-01 02:12:27",lavazza,,B077BCJYKW,Lavazza,,2,DE
"2018-07-01 02:12:47",lavazza,,B00XJK9TDW,"La Compatibile.it",,3,DE
"2018-07-01 02:12:47",lavazza,,B01N2ZI2SS,"GUGGENHEIMER COFFEE",,4,DE
"2018-07-01 02:12:47",lavazza,,B077M7L21X,My-TeaCup,,5,DE
"2018-07-01 02:12:47",lavazza,,B077MHDQP6,My-TeaCup,,6,DE
"2018-07-01 02:12:47",lavazza,,B077PWZ88Y,My-TeaCup,,7,DE
"2018-07-01 02:13:45","tchibo cafissimo",,,,,1,DE
"2018-07-01 02:13:39","tchibo cafissimo",,B074Z3CNYX,DeLonghi,,2,DE
"2018-07-01 02:13:47","tchibo cafissimo",,B019A2JQCQ,Kitchenista,,3,DE
"2018-07-01 02:13:39","tchibo cafissimo",,B010RLCH2U,AmazonBasics,,4,DE
"2018-07-01 02:13:47","tchibo cafissimo",,B01MSNN50J,Kitchenista,,5,DE
"2018-07-01 02:13:27","tchibo cafissimo",,B075WB9ZQT,"DR. ANKIO",,6,DE
"2018-07-01 02:13:47","tchibo cafissimo",,B01AW9EKEU,balvi,,7,DE
"2018-07-01 02:13:45",kaffeekapselmaschine,"Hochwertige Kaffeemaschinen von NESPRESSO",,Nespresso,,1,DE
"2018-07-01 02:13:39",kaffeekapselmaschine,,B010RLCH2U,AmazonBasics,,2,DE
"2018-07-01 02:13:51",kaffeekapselmaschine,,B06ZYLPXMR,"K-fee System",,3,DE
"2018-07-01 02:13:51",kaffeekapselmaschine,,B01L1LMLNA,"Krups Nespresso",,4,DE
"2018-07-01 02:13:51",kaffeekapselmaschine,,B01M4J3J4G,Gosear,,5,DE
"2018-07-01 02:13:49","milchschäumer elektrisch","Einfach cremigen und hei�?en Milchschaum genie�?en",,Philips,,1,DE
"2018-07-01 02:13:35","milchschäumer elektrisch",,B074Z67WJ2,Aicok,,2,DE
"2018-07-01 02:13:51","milchschäumer elektrisch",,B0722NZ6SP,GemEView,,3,DE
"2018-07-01 02:13:35","milchschäumer elektrisch",,B071NHS86N,Sedhoom,,4,DE
"2018-07-01 02:13:51","milchschäumer elektrisch",,B01CQWPYIW,bonVIVO,,5,DE
"2018-07-01 02:13:35","milchschäumer elektrisch",,B0733866DC,Aicok,,6,DE
"2018-07-01 02:13:51","milchschäumer elektrisch",,B06XPVSVZG,VAVA,,7,DE
"2018-07-01 02:13:49",cremesso,,,,,1,DE
"2018-07-01 02:13:49","kaffeemaschine kapseln","Jetzt die Tassimo Vielfalt entdecken und genie�?en",,Tassimo,,1,DE
"2018-07-01 02:13:39","kaffeemaschine kapseln",,B074Z3CNYX,DeLonghi,,2,DE
"2018-07-01 02:13:47","kaffeemaschine kapseln",,B019A2JQCQ,Kitchenista,,3,DE
"2018-07-01 02:12:43","kaffeemaschine kapseln",,B0095FMJE6,Tassimo,,4,DE
"2018-07-01 02:13:39","kaffeemaschine kapseln",,B0095FMHXY,Tassimo,,5,DE
"2018-07-01 02:13:39","kaffeemaschine kapseln",,B074ZFF31Y,DeLonghi,,6,DE
"2018-07-01 02:13:51","kaffeemaschine kapseln",,B0717751KM,STARESSO,,7,DE
"2018-07-01 02:13:53","kaffeemaschine rot",,,,,1,DE
"2018-07-01 02:13:55","kaffeemaschine rot",,B0746XB8YR,Miele,,2,DE
"2018-07-01 02:13:27","kaffeemaschine rot",,B079Z1983W,Aicok,,3,DE
"2018-07-01 02:13:55","kaffeemaschine rot",,B077R3998B,MyShop24h,,4,DE
"2018-07-01 02:13:55","kaffeemaschine rot",,B01CI0V3DM,JSS,,5,DE
"2018-07-01 02:13:55","kaffeemaschine rot",,B006FJTG8C,"Melitta Professional",,6,DE
"2018-07-01 02:14:05","kaffeemaschine rot",,B00LK9D2Q4,,,7,DE
"2018-07-01 02:13:53","lavazza a modo mio","Lavazza Nespresso kompatible Kapseln",,Lavazza,,1,DE
"2018-07-01 02:13:11","lavazza a modo mio",,B01NBJ8KSF,,,2,DE
"2018-07-01 02:13:11","lavazza a modo mio",,B01E90G2TE,BIespresso,,3,DE
"2018-07-01 02:13:11","lavazza a modo mio",,B018VMA2FG,BIespresso,,4,DE
"2018-07-01 02:13:11","lavazza a modo mio",,B00LWYHBQ4,"Universitea of Tea",,5,DE
"2018-07-01 02:13:11","lavazza a modo mio",,B01N6G1J5T,BIespresso,,6,DE
"2018-07-01 02:13:11","lavazza a modo mio",,B01N9GS7J2,BIespresso,,7,DE
"2018-07-01 02:13:53","kaffeemaschine lavazza",,,,,1,DE
"2018-07-01 02:13:55","kaffeemaschine lavazza",,B00DB3RSXU,"Universitea of Tea",,2,DE
"2018-07-01 02:13:27","kaffeemaschine lavazza",,B079PLDS3Z,Aicok,,3,DE
"2018-07-01 02:13:55","kaffeemaschine lavazza",,B01MT6FGJG,bonVIVO,,4,DE
"2018-07-01 02:13:39","kaffeemaschine lavazza",,B074ZFF31Y,DeLonghi,,5,DE
"2018-07-01 02:13:58","kaffeemaschine lavazza",,B018SNRGLQ,"La Piccola",,6,DE
"2018-07-01 02:13:11","kaffeemaschine lavazza",,B00LWYHBQ4,"Universitea of Tea",,7,DE
"2018-07-01 02:13:57","kaffeemaschine latte","Hochwertige Kaffeemaschinen von NESPRESSO",,Nespresso,,1,DE
"2018-07-01 02:13:35","kaffeemaschine latte",,B074Z67WJ2,Aicok,,2,DE
"2018-07-01 02:13:31","kaffeemaschine latte",,B079P76RN7,Aicook,,3,DE
"2018-07-01 02:12:39","kaffeemaschine latte",,B076D73NQ9,DeLonghi,,4,DE
"2018-07-01 02:13:58","kaffeemaschine latte",,B013GGHGSI,"Universitea of Tea",,5,DE
"2018-07-01 02:13:27","kaffeemaschine latte",,B076DTSD9D,DeLonghi,,6,DE
"2018-07-01 02:13:39","kaffeemaschine latte",,B074ZFF31Y,DeLonghi,,7,DE
"2018-07-01 02:13:57","kaffeekapselmaschine milch",,,,,1,DE
"2018-07-01 02:12:31","kaffeekapselmaschine milch",,B074P5XG2F,"Café Royal",,2,DE
"2018-07-01 02:13:58","kaffeekapselmaschine milch",,B074DVY8LR,"Il Caffè italiano",,3,DE
"2018-07-01 02:12:43","kaffeekapselmaschine milch",,B0095FMJE6,Tassimo,,4,DE
"2018-07-01 02:13:58","kaffeekapselmaschine milch",,B01G6TMG0U,"Il Caffè italiano",,5,DE
"2018-07-01 02:13:57","kaffeekapselmaschine mini",,,,,1,DE
"2018-07-01 02:13:58","kaffeekapselmaschine mini",,B00J99F8KU,"Krups Dolce Gusto",,2,DE
"2018-07-01 02:13:58","kaffeekapselmaschine mini",,B01HPXC9US,RECAPS,,3,DE
"2018-07-01 02:13:39","kaffeekapselmaschine mini",,B010RLCH2U,AmazonBasics,,4,DE
"2018-07-01 02:14:00","milchschäumer lavazza",,,,,1,DE
"2018-07-01 02:13:35","milchschäumer lavazza",,B071NHS86N,Sedhoom,,2,DE
"2018-07-01 02:13:35","milchschäumer lavazza",,B00BCQI5PI,Philips,,3,DE
"2018-07-01 02:13:39","milchschäumer lavazza",,B074ZFF31Y,DeLonghi,,4,DE
"2018-07-01 02:14:01","milchschäumer lavazza",,B06ZY74XWQ,Anpro,,5,DE
"2018-07-01 02:14:01","a modo mio",,,,,1,DE
"2018-07-01 02:13:07","a modo mio",,B0756KRXX5,"BaristaItaliano DE",,2,DE
"2018-07-01 02:13:11","a modo mio",,B01NBJ8KSF,,,3,DE
"2018-07-01 02:13:23","a modo mio",,B01AG5Q8MC,BIespresso,,4,DE
"2018-07-01 02:13:11","a modo mio",,B018VMA2FG,BIespresso,,5,DE
"2018-07-01 02:13:07","a modo mio",,B01L24MPAA,"Café Royal",,6,DE
"2018-07-01 02:13:11","a modo mio",,B01N6G1J5T,BIespresso,,7,DE
"2018-07-01 16:55:55",Keywords,,,,,1,DE
"2018-07-01 16:55:57",Keywords,,1537222791,,,2,DE
"2018-07-01 16:55:57",Keywords,,B01APCOKEY,,,3,DE
"2018-07-01 16:55:55",kaffee,"Fairtrade Bio-Kaffee aus 100% Arabica Bohnen",,"360° rundumehrlich",,1,DE
"2018-07-01 16:55:57",kaffee,,B071SB53YG,"360° rundum ehrlich",,2,DE
"2018-07-01 16:55:57",kaffee,,B077GHXPG9,VOLLMER,,3,DE
"2018-07-01 16:55:57",kaffee,,B019WQ1RQ8,"Coffee Circle",,4,DE
"2018-07-01 16:55:57",kaffee,,B00LPL1X7M,"Coffee Circle",,5,DE
"2018-07-01 16:55:57",kaffee,,B01CTBP278,"360° rundum ehrlich",,6,DE
"2018-07-01 16:55:57",kaffee,,B019WQQ2Z4,"Coffee Circle",,7,DE
"2018-07-01 16:55:59","nespresso kapseln","Lavazza Nespresso kompatible Kapseln",,"LUIGI LAVAZZA DEUTSCHLAND GMBH",,1,DE
"2018-07-01 16:56:06","nespresso kapseln",,B01MZ96J3D,SanSiro,,2,DE
"2018-07-01 16:56:06","nespresso kapseln",,B072XQJ4K3,Jacobs,,3,DE
"2018-07-01 16:56:06","nespresso kapseln",,B072XNRDZH,Jacobs,,4,DE
"2018-07-01 16:56:06","nespresso kapseln",,B072BPGLXV,"Caffè Tiziano Bonini",,5,DE
"2018-07-01 16:56:06","nespresso kapseln",,B00MXKBXXS,Gourmesso,,6,DE
"2018-07-01 16:56:06","nespresso kapseln",,B00J2UR2Y6,Jacobs,,7,DE
"2018-07-01 16:55:59",espresso,"Handgeröstet - Bio Kaffee aus fairem Handel",,VOLLMER,,1,DE
"2018-07-01 16:56:06",espresso,,B079T8YZFC,Martermühle,,2,DE
"2018-07-01 16:56:06",espresso,,B074ZRCM8Z,"Coffee Circle",,3,DE
"2018-07-01 16:56:11",espresso,,B011VI3B8M,Martermühle,,4,DE
"2018-07-01 16:56:11",espresso,,B00CBAHZ0U,Jacobs,,5,DE
"2018-07-01 16:56:11",espresso,,B00NPZ0FFW,"Coffee Circle",,6,DE
"2018-07-01 16:56:11",espresso,,B0798XP1QT,Rösttrommel,,7,DE
"2018-07-01 16:56:09",kaffeebohnen,"Fairtrade Bio-Kaffee aus 100% Arabica Bohnen",,"360° rundumehrlich",,1,DE
"2018-07-01 16:55:57",kaffeebohnen,,B01CTBP278,"360° rundum ehrlich",,2,DE
"2018-07-01 16:55:57",kaffeebohnen,,B00LPL1X7M,"Coffee Circle",,3,DE
"2018-07-01 16:56:11",kaffeebohnen,,B01GQ49XD8,"Coffee Circle",,4,DE
"2018-07-01 16:56:11",kaffeebohnen,,B00XP6WZOU,Martermühle,,5,DE
"2018-07-01 16:56:11",kaffeebohnen,,B01NCOI0NG,"Roasterbay Coffee",,6,DE
"2018-07-01 16:56:11",kaffeebohnen,,B0105WZFRU,Martermühle,,7,DE
"2018-07-01 16:56:11",kaffeebohnen,,B00XP6K6CI,Martermühle,,8,DE
"2018-07-01 16:56:15",kaffeebohnen,,B006G0EV6C,"Schwiizer Schüümli",,9,DE
"2018-07-01 16:55:57",kaffeebohnen,,B071SB53YG,"360° rundum ehrlich",,10,DE
"2018-07-01 16:56:15",kaffeebohnen,,B079VXVMPN,Jacobs,,11,DE
"2018-07-01 16:56:15",kaffeebohnen,,B079VXYNZZ,Jacobs,,12,DE
"2018-07-01 16:56:15",kaffeebohnen,,B079W7D4ZW,Jacobs,,13,DE
"2018-07-01 16:56:13",melitta,,,,,1,DE
"2018-07-01 16:56:15",melitta,,B01EEUR6IK,"Melitta Professional",,2,DE
"2018-07-01 16:56:15",melitta,,B01FEUYPFQ,"Melitta Professional",,3,DE
"2018-07-01 16:56:15",melitta,,B016DSISQA,Melitta,,4,DE
"2018-07-01 16:56:15",melitta,,B007JTAKM8,Melitta,,5,DE
"2018-07-01 16:56:15",melitta,,B01GN5PYCY,"Coffee Gator",,6,DE
"2018-07-01 16:56:19",melitta,,B01FOAFWLW,DeLonghi,,7,DE
"2018-07-01 16:56:17",kaffeepads,"Neu von Senseo: Latte Macchiato Classic & Caramel",,Senseo,,1,DE
"2018-07-01 16:56:19",kaffeepads,,B0095FMJE6,Tassimo,,2,DE
"2018-07-01 16:56:19",kaffeepads,,B00DW6K98C,Senseo,,3,DE
"2018-07-01 16:56:19",kaffeepads,,B00SYO4FQO,Senseo,,4,DE
"2018-07-01 16:56:19",kaffeepads,,B00SYO94FQ,Senseo,,5,DE
"2018-07-01 16:56:19",kaffeepads,,B016DSISTM,Melitta,,6,DE
"2018-07-01 16:56:15",kaffeepads,,B016DSISQA,Melitta,,7,DE
"2018-07-01 16:56:19",kaffeepads,,B0044CYCU4,Melitta,,8,DE
"2018-07-01 16:56:19",kaffeepads,,B00ZCKICJ4,Dallmayr,,9,DE
"2018-07-01 16:56:19",kaffeepads,,B078S5119Y,Senseo,,10,DE
"2018-07-01 16:56:24",kaffeepads,,B00M2YN5U4,Senseo,,11,DE
"2018-07-01 16:56:24",kaffeepads,,B00DW6K9IC,Senseo,,12,DE
"2018-07-01 16:56:24",kaffeepads,,B0044D0GSK,Melitta,,13,DE
"2018-07-01 16:56:22",lavazza,"Lavazza Nespresso kompatible Kapseln",,Lavazza,,1,DE
"2018-07-01 16:56:24",lavazza,,B00XJK9TDW,"La Compatibile.it",,2,DE
"2018-07-01 16:56:24",lavazza,,B01B4REU12,"La Compatibile.it",,3,DE
"2018-07-01 16:56:24",lavazza,,B01N2ZI2SS,"GUGGENHEIMER COFFEE",,4,DE
"2018-07-01 16:56:24",lavazza,,B077PWZ88Y,My-TeaCup,,5,DE
"2018-07-01 16:56:24",lavazza,,B077M7L21X,My-TeaCup,,6,DE
"2018-07-01 16:56:24",lavazza,,B0784BNZF5,My-TeaCup,,7,DE
